ID,TP_ESCOLA,ESTADO_CIVIL,NOTA_FINAL
716,Pública,Solteiro,240.66214716451873
717,Pública,Solteiro,569.913344839912
718,Pública,Solteiro,539.7008698828663
719,Pública,Solteiro,457.09909563964203
720,Pública,Divorciado,385.8959201994653
721,Pública,Solteiro,518.1262339084401
722,Pública,Casado,592.4368613005155
723,Pública,Solteiro,386.0925073863516
724,Pública,Solteiro,661.6800286594348
725,Pública,Solteiro,603.9736590810882
726,Pública,Solteiro,651.4918263137072
727,Pública,Casado,444.0919372508048
728,Pública,Solteiro,674.5439426090754
729,Pública,Solteiro,619.661359242998
730,Pública,Solteiro,583.949589108334
731,Pública,Solteiro,456.3077783451074
732,Pública,Solteiro,539.8549579951863
733,Privada,Solteiro,436.07562379288873
734,Pública,Casado,733.7285990927122
735,Pública,Casado,481.5899322783345
736,Pública,Casado,682.1434864081101
737,Pública,Solteiro,437.94867342399687
738,Pública,Divorciado,518.3027519079216
739,Pública,Solteiro,667.4252419119452
740,Pública,Solteiro,618.5216523483545
741,Pública,Solteiro,624.9624846064039
742,Pública,Solteiro,622.1881106132072
743,Pública,Solteiro,602.3393999660566
744,Privada,Solteiro,465.63290155849535
745,Pública,Solteiro,702.1805439470262
746,Pública,Divorciado,491.33296956147666
747,Pública,Solteiro,554.0790484114523
748,Pública,Solteiro,513.8172603283834
749,Pública,Solteiro,359.6146288921781
750,Pública,Solteiro,486.8946254490724
751,Pública,Casado,546.7858039843052
752,Pública,Solteiro,602.1463753908347
753,Pública,Divorciado,579.3529961717926
754,Pública,Solteiro,639.0346879419075
755,Pública,Casado,514.2217430996836
756,Pública,Casado,586.1126416892545
757,Pública,Casado,562.109979586466
758,Pública,Solteiro,520.2623942229462
759,Pública,Solteiro,503.623353157569
760,Pública,Solteiro,464.71238012882145
761,Pública,Solteiro,704.995970314651
762,Pública,Casado,515.5463352330537
763,Pública,Solteiro,441.7079807188478
764,Pública,Casado,640.2276082286461
765,Pública,Solteiro,143.85824381134404
766,Privada,Solteiro,755.6356956077321
767,Pública,Solteiro,587.9302148042952
768,Pública,Solteiro,484.75707698757947
769,Pública,Solteiro,640.7024686596185
770,Pública,Solteiro,512.4613892648704
771,Pública,Solteiro,387.7457144062912
772,Pública,Solteiro,444.8533580575841
773,Pública,Solteiro,374.0030668911337
774,Pública,Solteiro,347.6065017760094
775,Pública,Solteiro,439.6991024247073
776,Pública,Solteiro,593.7528029401859
777,Pública,Casado,672.984674822009
778,Pública,Solteiro,483.11205332479574
779,Pública,Solteiro,498.9461675173891
780,Pública,Solteiro,833.7997514162853
781,Privada,Casado,447.35385090531474
782,Pública,Solteiro,587.0488629614098
783,Pública,Solteiro,721.7328462881352
784,Pública,Casado,320.6370439232391
785,Pública,Solteiro,282.6716877583023
786,Pública,Casado,496.94126225913374
787,Pública,Solteiro,625.976293055115
788,Pública,Casado,409.31376558389684
789,Pública,Divorciado,515.2621449137266
790,Pública,Solteiro,569.4926896568363
791,Pública,Solteiro,590.5706980309104
792,Pública,Solteiro,499.9349305884395
793,Pública,Solteiro,512.0823510531028
794,Privada,Casado,491.92332224529713
795,Pública,Solteiro,514.406339036798
796,Pública,Solteiro,815.9646876145091
797,Pública,Solteiro,518.1674603034321
798,Pública,Casado,583.0623291483207
799,Pública,Casado,560.0752615775549
800,Pública,Solteiro,448.74505298044386
801,Pública,Solteiro,615.8765480009661
802,Pública,Solteiro,595.6706423333035
803,Pública,Divorciado,555.0825529995255
804,Pública,Divorciado,421.6515054612562
805,Pública,Solteiro,491.2150692662977
806,Pública,Solteiro,634.0032583533657
807,Pública,Solteiro,335.96049031882774
808,Pública,Casado,715.0372308887468
809,Pública,Divorciado,525.0196907313693
810,Privada,Solteiro,473.0819199590528
811,Pública,Solteiro,522.9698694018715
812,Privada,Solteiro,536.5655541643857
813,Pública,Solteiro,633.665343019718
814,Pública,Casado,446.28362126008903
815,Pública,Solteiro,583.4489321679753
816,Pública,Casado,372.9533210327835
817,Pública,Solteiro,732.7088114099075
818,Pública,Divorciado,612.7346169974711
819,Pública,Solteiro,552.1191929638093
820,Pública,Divorciado,674.0799404584149
821,Pública,Casado,631.7496468661865
822,Pública,Casado,537.7725063579544
823,Privada,Solteiro,627.3297331736625
824,Pública,Solteiro,683.1354604440347
825,Pública,Solteiro,545.2776280359989
826,Pública,Solteiro,410.8148235610164
827,Pública,Solteiro,515.5163018009015
828,Pública,Solteiro,511.49847876364475
829,Pública,Solteiro,549.6185927588543
830,Pública,Solteiro,599.1095070290784
831,Pública,Solteiro,435.1165419219087
832,Pública,Casado,479.1977042658818
833,Pública,Solteiro,685.1035119055948
834,Pública,Solteiro,657.2912412920664
835,Pública,Solteiro,545.5125571762316
836,Pública,Solteiro,547.4280253373604
837,Pública,Casado,573.8520766021574
838,Pública,Solteiro,414.0050523252039
839,Pública,Divorciado,559.786149904228
840,Pública,Solteiro,471.62901282958217
841,Pública,Divorciado,402.4453835768171
842,Pública,Solteiro,558.9595914475015
843,Pública,Divorciado,533.5246196132956
844,Pública,Solteiro,812.6904377193382
845,Pública,Casado,713.3504746742664
846,Pública,Solteiro,789.2706520892542
847,Pública,Casado,796.5242136296918
848,Pública,Solteiro,421.1382201704695
849,Privada,Divorciado,663.0754529467382
850,Pública,Solteiro,575.4214591057635
851,Pública,Solteiro,428.5442951406859
852,Pública,Divorciado,707.5556959170863
853,Pública,Divorciado,536.9725621996525
854,Pública,Solteiro,439.03888546789807
855,Pública,Solteiro,678.3422832773849
856,Pública,Solteiro,551.1268263841175
857,Pública,Solteiro,577.7639390105606
858,Pública,Solteiro,478.5819721742918
859,Pública,Solteiro,655.9765325760502
860,Privada,Solteiro,681.1152802253965
861,Pública,Solteiro,600.5278327312632
862,Pública,Solteiro,645.8596142739926
863,Pública,Solteiro,619.7984088813282
864,Pública,Solteiro,682.1208904822445
865,Privada,Solteiro,372.38409458427896
866,Privada,Solteiro,439.1072897000953
867,Pública,Casado,462.24605106214756
868,Pública,Solteiro,591.4129858039237
869,Privada,Solteiro,650.314708907477
870,Pública,Casado,596.355142568623
871,Pública,Solteiro,278.10463175167183
872,Privada,Solteiro,645.1782406651918
873,Privada,Solteiro,579.1697877005666
874,Pública,Casado,580.8135629907005
875,Pública,Solteiro,655.4193832031543
876,Pública,Casado,634.9894140423726
877,Pública,Casado,470.60988281025936
878,Pública,Casado,527.8530617733184
879,Pública,Solteiro,429.1886108096795
880,Privada,Solteiro,607.4718475233467
881,Pública,Divorciado,303.65870883807605
882,Pública,Solteiro,346.86583097878633
883,Pública,Solteiro,629.8320705651355
884,Pública,Divorciado,813.1256687271423
885,Pública,Casado,649.5765711313987
886,Pública,Solteiro,556.0847775960278
887,Pública,Casado,590.0755810589316
888,Pública,Solteiro,520.7395404170361
889,Pública,Casado,478.8609515194922
890,Pública,Divorciado,686.79815006076
891,Privada,Solteiro,686.7060072993571
892,Pública,Solteiro,570.1354988652231
893,Pública,Casado,462.471190378574
894,Pública,Solteiro,500.17988555097764
895,Pública,Solteiro,470.4451545863591
896,Pública,Solteiro,376.23932928606916
897,Privada,Solteiro,569.8709425950797
898,Pública,Solteiro,553.1593945780345
899,Pública,Casado,716.6087322985363
900,Pública,Solteiro,337.0213789819293
901,Pública,Casado,604.6107623509338
902,Pública,Solteiro,376.9025809120882
903,Pública,Solteiro,638.6196545284633
904,Pública,Solteiro,514.6464699440455
905,Pública,Divorciado,591.7414747745137
906,Pública,Divorciado,569.8066779616029
907,Pública,Solteiro,531.1912382361595
908,Pública,Casado,569.922961786261
909,Pública,Solteiro,640.2909410940749
910,Pública,Casado,518.5165190520028
911,Pública,Solteiro,397.3324408863807
912,Pública,Solteiro,655.8813742759102
913,Pública,Divorciado,637.2743360627862
914,Pública,Solteiro,357.04348194819687
915,Privada,Solteiro,666.0337141163244
916,Pública,Solteiro,679.9762528258644
917,Pública,Solteiro,428.30554146777035
918,Pública,Divorciado,451.81825617717016
919,Pública,Divorciado,569.306639613657
920,Privada,Viúvo,524.566768206446
921,Pública,Casado,434.97411486649037
922,Pública,Solteiro,627.1055626042985
923,Pública,Divorciado,446.502247014908
924,Pública,Solteiro,654.9150353567837
925,Pública,Solteiro,621.7638015146323
926,Pública,Solteiro,646.4407461827386
927,Pública,Solteiro,472.1282821370937
928,Pública,Solteiro,461.6808124388848
929,Pública,Solteiro,615.4086969789552
930,Pública,Solteiro,331.9488099806105
931,Privada,Solteiro,602.4054025589397
932,Pública,Solteiro,447.8907631215383
933,Pública,Casado,646.6916831922298
934,Pública,Casado,602.1008691921509
935,Pública,Solteiro,563.6701175378857
936,Pública,Casado,509.8388358104567
937,Pública,Casado,593.3526964060613
938,Pública,Solteiro,677.5082830788391
939,Privada,Casado,402.8105576397537
940,Pública,Casado,732.3286331832493
941,Pública,Solteiro,601.6314644988721
942,Pública,Divorciado,589.8013386654893
943,Privada,Solteiro,263.6234137079946
944,Pública,Solteiro,772.5226431480198
945,Pública,Casado,646.9447987351266
946,Pública,Casado,380.9365833663574
947,Pública,Solteiro,729.8615733941041
948,Pública,Solteiro,501.2985554977546
949,Pública,Solteiro,632.1412594411851
950,Pública,Casado,477.4492069874657
951,Pública,Casado,411.31400012381647
952,Pública,Solteiro,684.6582417916841
953,Pública,Solteiro,620.8580135735036
954,Pública,Solteiro,527.1689815983456
955,Pública,Solteiro,485.0355217788451
956,Pública,Solteiro,441.43241725325925
957,Pública,Solteiro,213.00444888352354
958,Pública,Solteiro,719.9251562705003
959,Privada,Solteiro,557.371557403911
960,Pública,Casado,509.6587064669939
961,Pública,Casado,678.6477996581597
962,Pública,Solteiro,740.4315673410355
963,Pública,Solteiro,550.175563696207
964,Pública,Solteiro,516.4864102460142
965,Privada,Solteiro,466.80359465420554
966,Privada,Casado,278.83300269776123
967,Pública,Divorciado,692.3119830371767
968,Pública,Solteiro,694.5744935989566
969,Pública,Solteiro,605.4546266463168
970,Privada,Divorciado,203.34923874006614
971,Privada,Solteiro,613.7920518483172
972,Pública,Solteiro,541.7500078011155
973,Pública,Solteiro,675.8894657531368
974,Pública,Solteiro,388.6501711040956
975,Pública,Solteiro,553.3569477473627
976,Pública,Solteiro,672.6371357562938
977,Pública,Solteiro,481.41331423795265
978,Privada,Viúvo,470.5576467246497
979,Pública,Solteiro,318.5056017148361
980,Pública,Solteiro,753.9645557146439
981,Pública,Solteiro,569.9797781376119
982,Pública,Solteiro,781.618412700617
983,Pública,Solteiro,745.196489717416
984,Pública,Casado,748.8621661160302
985,Pública,Divorciado,337.3203014610413
986,Privada,Solteiro,619.9783332251594
987,Pública,Solteiro,529.5017902378416
988,Pública,Solteiro,531.6135373532468
989,Pública,Solteiro,461.7257327082524
990,Pública,Casado,401.2006401859785
991,Pública,Divorciado,479.93174059421113
992,Pública,Casado,483.09638314466815
993,Pública,Casado,508.22865511711143
994,Pública,Casado,486.20144827409433
995,Pública,Casado,420.4240607689468
996,Pública,Solteiro,662.1714776602468
997,Pública,Solteiro,729.5118206378522
998,Pública,Solteiro,660.423624217784
999,Pública,Solteiro,523.9121318506643
1000,Pública,Solteiro,761.966466672745
1001,Privada,Solteiro,532.2104487453603
1002,Privada,Casado,483.9482324608205
1003,Pública,Casado,389.75638968442064
1004,Privada,Casado,401.6436851380398
1005,Privada,Solteiro,956.600990715776
1006,Pública,Casado,404.01037114097903
1007,Pública,Solteiro,420.4836018894701
1008,Pública,Solteiro,612.3678136328133
1009,Pública,Solteiro,453.0874079659227
1010,Pública,Solteiro,434.1757360983337
1011,Pública,Casado,315.3631726424767
1012,Privada,Casado,502.9829237603676
1013,Pública,Casado,382.70772519317404
1014,Pública,Solteiro,504.01408082019157
1015,Pública,Solteiro,399.65905994560774
1016,Pública,Solteiro,563.5646953339842
1017,Pública,Divorciado,701.0986572449224
1018,Pública,Casado,580.9836070924855
1019,Privada,Solteiro,460.9963940123698
1020,Pública,Solteiro,490.35973651843796
1021,Pública,Solteiro,593.7071931044966
1022,Pública,Solteiro,438.30125123739424
1023,Pública,Solteiro,518.2690332931088
1024,Pública,Divorciado,341.29656613490727
1025,Pública,Solteiro,383.82327725259694
1026,Privada,Solteiro,286.8216214122468
1027,Pública,Solteiro,556.1393320942317
1028,Pública,Solteiro,389.38114229989924
1029,Pública,Solteiro,784.6648589395782
1030,Pública,Solteiro,765.3323695542044
1031,Pública,Solteiro,393.25976390976973
1032,Pública,Solteiro,403.76724094670254
1033,Pública,Solteiro,386.4573985294812
1034,Pública,Solteiro,491.3778980358222
1035,Pública,Casado,415.58300794149727
1036,Pública,Viúvo,410.77127296806145
1037,Pública,Solteiro,648.7502943145449
1038,Pública,Divorciado,569.9540268878799
1039,Privada,Casado,703.7207655112468
1040,Pública,Solteiro,579.9766808342622
1041,Pública,Solteiro,475.9976763853402
1042,Pública,Solteiro,413.3348057789618
1043,Pública,Solteiro,546.5063143086093
1044,Pública,Solteiro,576.3679636499825
1045,Pública,Solteiro,434.4742062431999
1046,Pública,Solteiro,487.7135063205987
1047,Pública,Solteiro,561.4853961702728
1048,Privada,Solteiro,660.0288993135807
1049,Pública,Solteiro,417.41050002221687
1050,Pública,Solteiro,578.9484899032761
1051,Pública,Casado,487.33793544795856
1052,Pública,Casado,601.730499283264
1053,Pública,Solteiro,539.6252109933899
1054,Pública,Solteiro,555.5093541373531
1055,Pública,Solteiro,439.52326248940085
1056,Pública,Divorciado,586.7169446667659
1057,Pública,Solteiro,541.9564630379996
1058,Pública,Solteiro,693.426497381322
1059,Privada,Solteiro,593.3826794372892
1060,Pública,Solteiro,476.0893948300005
1061,Pública,Solteiro,578.0105819897168
1062,Privada,Solteiro,676.2036719508186
1063,Privada,Solteiro,447.00930002803733
1064,Privada,Casado,673.4007100547135
1065,Pública,Solteiro,744.8539009961694
1066,Pública,Casado,690.6823438341664
1067,Pública,Solteiro,575.9034802542119
1068,Pública,Casado,624.8384495755445
1069,Pública,Solteiro,493.9160186808225
1070,Pública,Solteiro,379.31277671197336
1071,Pública,Solteiro,580.4371842170838
1072,Pública,Solteiro,501.2806115371612
1073,Pública,Casado,650.8168730952236
1074,Pública,Solteiro,558.0582817425857
1075,Pública,Solteiro,812.3778713957038
1076,Pública,Solteiro,514.5959107151579
1077,Pública,Solteiro,329.7606479206685
1078,Pública,Solteiro,621.42838557152
1079,Pública,Solteiro,523.2916631562139
1080,Pública,Divorciado,454.3672888121508
1081,Pública,Solteiro,383.851476004548
1082,Pública,Casado,513.4493557369962
1083,Pública,Solteiro,542.7547006845911
1084,Pública,Solteiro,545.5363216071588
1085,Pública,Solteiro,524.5982478675844
1086,Privada,Solteiro,392.5617830819538
1087,Pública,Casado,531.7712867489304
1088,Pública,Solteiro,536.2008204885549
1089,Privada,Solteiro,745.7016666038156
1090,Pública,Solteiro,671.7644541247755
1091,Pública,Divorciado,680.0052937134001
1092,Pública,Solteiro,746.3477981279393
1093,Pública,Solteiro,350.27431573415913
1094,Pública,Solteiro,473.6972603729405
1095,Pública,Solteiro,720.2702629165505
1096,Pública,Solteiro,462.56513614784865
1097,Pública,Casado,741.4493032946987
1098,Pública,Solteiro,780.0423753868246
1099,Pública,Solteiro,561.0798061279139
1100,Pública,Solteiro,688.7106746840221
1101,Pública,Solteiro,309.308415528969
1102,Privada,Solteiro,416.43025330817716
1103,Privada,Divorciado,581.5419616318738
1104,Pública,Solteiro,393.3028108563242
1105,Privada,Casado,497.3495863212167
1106,Pública,Solteiro,324.4064678070359
1107,Pública,Solteiro,641.3580979361824
1108,Pública,Viúvo,514.311674169348
1109,Privada,Divorciado,452.16494357263554
1110,Pública,Solteiro,410.6981946369194
1111,Pública,Casado,666.1241044318896
1112,Pública,Casado,632.1153249388861
1113,Pública,Solteiro,704.707227775905
1114,Pública,Solteiro,464.46321598208283
1115,Pública,Casado,652.168817308016
1116,Pública,Solteiro,735.51845263282
1117,Privada,Solteiro,612.9555852667239
1118,Pública,Solteiro,501.2221572804837
1119,Pública,Solteiro,619.0484808947408
1120,Pública,Solteiro,592.1185250871115
1121,Pública,Solteiro,411.78343259117025
1122,Pública,Casado,482.8782371104595
1123,Pública,Casado,567.5675041285921
1124,Pública,Solteiro,615.9185467572472
1125,Pública,Solteiro,580.534048506634
1126,Pública,Casado,583.2050265065748
1127,Pública,Solteiro,650.8578512222324
1128,Pública,Solteiro,576.8127716728064
1129,Pública,Solteiro,442.59326536150104
1130,Privada,Solteiro,690.9272280321923
1131,Pública,Casado,540.6754635282755
1132,Pública,Solteiro,605.8435656890991
1133,Pública,Solteiro,463.0233966541203
1134,Pública,Solteiro,460.99020843298473
